timestamp,pack_voltage,pack_current,soc,min_cell_volt,max_cell_volt,min_temp,max_temp,state,faults,cell_0_0,cell_0_1,cell_0_2,cell_0_3,cell_0_4,cell_0_5,cell_0_6,cell_0_7,cell_0_8,cell_0_9,cell_0_10,cell_0_11,bal_0_0,bal_0_1,bal_0_2,bal_0_3,bal_0_4,bal_0_5,bal_0_6,bal_0_7,bal_0_8,bal_0_9,bal_0_10,bal_0_11,temp_0_0
1716815603028,39.6497,0,0.0,3.2492,3.3562,25.010,25.010,3,,3.3562,3.3505,3.3379,3.3293,3.3202,3.3090,3.2999,3.2893,3.2797,3.2698,3.2587,3.2492,0,0,0,0,0,0,0,0,0,0,0,0,25.010
1716815603268,39.6460,0,0.0,3.2487,3.3563,25.019,25.019,3,,3.3563,3.3507,3.3383,3.3295,3.3182,3.3080,3.2997,3.2896,3.2796,3.2689,3.2585,3.2487,0,0,0,0,0,0,0,0,0,0,0,0,25.010
1716815603288,39.6460,0,0.0,3.2487,3.3563,25.019,25.019,3,,3.3563,3.3507,3.3383,3.3295,3.3182,3.3080,3.2997,3.2896,3.2796,3.2689,3.2585,3.2487,0,0,0,0,0,0,0,0,0,0,0,0,25.019
1716815603508,39.6452,0,0.0,3.2481,3.3565,25.008,25.008,3,,3.3565,3.3504,3.3379,3.3290,3.3188,3.3087,3.2994,3.2895,3.2791,3.2695,3.2584,3.2481,0,0,0,0,0,0,0,0,0,0,0,0,25.019
1716815603528,39.6452,0,0.0,3.2481,3.3565,25.008,25.008,3,,3.3565,3.3504,3.3379,3.3290,3.3188,3.3087,3.2994,3.2895,3.2791,3.2695,3.2584,3.2481,0,0,0,0,0,0,0,0,0,0,0,0,25.008
1716815603768,39.6471,0,0.0,3.2491,3.3560,25.023,25.023,3,,3.3560,3.3495,3.3380,3.3298,3.3191,3.3090,3.2991,3.2892,3.2797,3.2695,3.2591,3.2491,0,0,0,0,0,0,0,0,0,0,0,0,25.008
1716815603788,39.6471,0,0.0,3.2491,3.3560,25.023,25.023,3,,3.3560,3.3495,3.3380,3.3298,3.3191,3.3090,3.2991,3.2892,3.2797,3.2695,3.2591,3.2491,0,0,0,0,0,0,0,0,0,0,0,0,25.023
1716815604008,39.6484,0,0.0,3.2489,3.3566,25.019,25.019,3,,3.3566,3.3502,3.3379,3.3299,3.3188,3.3095,3.2997,3.2899,3.2791,3.2690,3.2588,3.2489,0,0,0,0,0,0,0,0,0,0,0,0,25.023
1716815604028,39.6484,0,0.0,3.2489,3.3566,25.019,25.019,3,,3.3566,3.3502,3.3379,3.3299,3.3188,3.3095,3.2997,3.2899,3.2791,3.2690,3.2588,3.2489,0,0,0,0,0,0,0,0,0,0,0,0,25.019
1716815604268,39.6492,0,0.0,3.2481,3.3571,25.023,25.023,3,,3.3571,3.3504,3.3382,3.3296,3.3189,3.3092,3.2997,3.2899,3.2794,3.2698,3.2588,3.2481,0,0,0,0,0,0,0,0,0,0,0,0,25.019
1716815604288,39.6492,0,0.0,3.2481,3.3571,25.023,25.023,3,,3.3571,3.3504,3.3382,3.3296,3.3189,3.3092,3.2997,3.2899,3.2794,3.2698,3.2588,3.2481,0,0,0,0,0,0,0,0,0,0,0,0,25.023
1716815604508,39.6474,0,0.0,3.2489,3.3563,25.015,25.015,3,,3.3563,3.3499,3.3382,3.3295,3.3188,3.3087,3.2991,3.2893,3.2799,3.2695,3.2593,3.2489,0,0,0,0,0,0,0,0,0,0,0,0,25.023
1716815604528,39.6474,0,0.0,3.2489,3.3563,25.015,25.015,3,,3.3563,3.3499,3.3382,3.3295,3.3188,3.3087,3.2991,3.2893,3.2799,3.2695,3.2593,3.2489,0,0,0,0,0,0,0,0,0,0,0,0,25.015
1716815604768,39.6471,0,0.0,3.2486,3.3563,25.023,25.023,3,,3.3563,3.3502,3.3379,3.3298,3.3195,3.3090,3.2991,3.2895,3.2791,3.2698,3.2582,3.2486,0,0,0,0,0,0,0,0,0,0,0,0,25.015
1716815604787,39.6471,0,0.0,3.2486,3.3563,25.023,25.023,3,,3.3563,3.3502,3.3379,3.3298,3.3195,3.3090,3.2991,3.2895,3.2791,3.2698,3.2582,3.2486,0,0,0,0,0,0,0,0,0,0,0,0,25.023
1716815605008,39.6480,0,0.0,3.2487,3.3566,25.024,25.024,3,,3.3566,3.3502,3.3382,3.3295,3.3185,3.3089,3.2994,3.2895,3.2799,3.2700,3.2587,3.2487,0,0,0,0,0,0,0,0,0,0,0,0,25.023
